weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,precipitation_hours,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,cloud_cover_mean,dew_point_2m_mean,et0_fao_evapotranspiration_sum,relative_humidity_2m_mean,pressure_msl_mean,surface_pressure_mean,winddirection_10m_dominant,wind_gusts_10m_mean,wind_speed_10m_mean,wet_bulb_temperature_2m_mean,vapour_pressure_deficit_max,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean,month,year
3,27.60525,32.338642,41401.723,36949.49,0.0,0.0,0.0,167.39438,19.13,4.1988015,96.208336,22.507332,4.1988015,76.40179,1011.1042,1010.4153,167.39438,13.904999,5.1817403,24.049292,2.5849962,0.34113252,0.14012498,0.37037495,0.30787507,30.086128,31.873999,29.68859,30.853167,12,2006
51,27.278168,32.065845,41395.18,38092.938,0.2,0.2,2.0,150.98224,17.09,3.636548,69.583336,22.830254,3.636548,78.18368,1011.65826,1010.96844,150.98224,12.929999,5.0639176,24.120634,1.896172,0.33999416,0.1385417,0.36945835,0.30612493,30.142813,31.374,29.788572,30.94692,12,2006
51,27.684416,32.274464,41389.43,38061.93,0.5,0.5,3.0,116.878075,16.6,3.668204,32.291668,22.678167,3.668204,76.04568,1011.25,1010.5612,116.878075,15.120003,5.715962,24.14882,2.272375,0.33916298,0.14029165,0.36858332,0.3045833,30.171625,31.374002,29.85109,30.869835,12,2006
3,28.559418,32.18791,41384.465,37564.637,0.0,0.0,0.0,56.231705,20.39,4.7152557,57.25,20.694834,4.7152557,66.714195,1012.01666,1011.32935,56.231705,15.419999,6.6348767,23.266455,3.6992857,0.33777297,0.13479169,0.367625,0.30308333,30.322962,32.10108,29.936502,31.05525,12,2006
3,27.882338,29.969208,41380.29,37999.133,0.0,0.0,0.0,32.106224,19.71,4.9155226,68.416664,18.171919,4.9155226,56.942112,1011.7126,1011.02374,32.106224,18.479998,8.042039,21.402359,3.1753535,0.33618668,0.12779166,0.3666251,0.30129173,30.3644,31.588585,30.017744,31.144835,12,2006
3,27.430252,29.081879,41376.91,37553.594,0.0,0.0,0.0,20.013618,20.67,4.931377,54.333332,16.609415,4.931377,53.25372,1011.48334,1010.79376,20.013618,17.009996,6.818234,20.371693,3.3442395,0.33485997,0.12437498,0.36562493,0.29954156,30.376001,31.60525,30.080252,30.980253,12,2006
3,28.171915,30.265955,41374.33,36755.746,0.0,0.0,0.0,28.32283,19.32,4.8529286,88.083336,17.899,4.8529286,54.59473,1011.63324,1010.9454,28.32283,17.429998,7.207153,21.323793,3.2496707,0.33365878,0.12200003,0.36462498,0.29804164,30.484856,31.940664,30.134417,31.20108,12,2006
3,28.203169,29.8398,41372.535,27659.604,0.0,0.0,0.0,23.144373,14.05,4.217246,77.666664,17.790667,4.217246,53.946545,1011.5,1010.8123,23.144373,19.199997,8.816695,21.282206,2.7689135,0.3327947,0.120458305,0.36399996,0.29658332,30.46813,31.086502,30.194838,31.198997,12,2006
3,27.226084,28.504473,41371.535,36664.746,0.0,0.0,0.0,11.979322,19.84,5.1357408,36.208332,16.921917,5.1357408,54.567093,1010.9666,1010.27686,11.979322,22.08,9.774167,20.470057,3.029293,0.33202675,0.119041674,0.36337498,0.2955417,30.438713,31.251081,30.226084,30.896917,12,2006
3,25.561499,26.703928,41371.33,38054.99,0.0,0.0,0.0,3.7313232,20.7,4.738778,32.208332,15.007333,4.738778,53.364807,1010.56665,1009.8735,3.7313232,15.2699995,6.437444,18.861656,2.690875,0.33101383,0.11725,0.36245832,0.2944584,30.375002,30.824,30.234415,30.707336,12,2006
3,25.901083,27.917953,41371.918,37951.94,0.0,0.0,0.0,303.52448,21.03,4.486157,64.0,17.134417,4.486157,60.794437,1010.46246,1009.77,303.52448,14.505001,5.9373765,20.143518,2.7316632,0.3299962,0.11637498,0.36145833,0.2933334,30.341042,30.79067,30.228167,30.578165,12,2006
3,25.903166,29.378225,41373.3,36710.766,0.0,0.0,0.0,166.98778,19.33,4.203407,91.416664,20.259417,4.203407,73.78037,1010.0085,1009.3162,166.98778,13.56,5.475077,22.028992,2.6279802,0.32900664,0.115666665,0.3605417,0.29199994,30.372252,31.105253,30.213587,30.671919,12,2006
3,26.209414,29.71083,41375.473,36712.926,0.0,0.0,0.0,168.26491,16.93,3.787605,25.5,20.530249,3.787605,73.51993,1009.7039,1009.013,168.26491,14.07,5.5071793,22.310751,2.4953847,0.32811335,0.11533334,0.3596251,0.29099992,30.399439,31.017752,30.224,30.794836,12,2006
3,26.936499,30.484648,41378.438,37855.81,0.0,0.0,0.0,135.30638,17.11,3.9086354,44.541668,20.746918,3.9086354,71.161606,1009.89575,1009.2063,135.30638,15.105,5.841645,22.655085,2.6006021,0.32749423,0.11479167,0.3590001,0.29037496,30.422903,31.257334,30.23025,30.805246,12,2006
3,26.840666,29.953547,41382.188,37828.793,0.0,0.0,0.0,134.23213,18.28,4.1600666,46.916668,20.013582,4.1600666,67.42692,1010.1333,1009.44336,134.23213,15.509997,6.255737,22.119684,2.3047314,0.32695544,0.115416646,0.35845825,0.28945833,30.516813,31.617746,30.259413,31.032333,12,2006
3,26.824,29.728312,41386.734,37258.086,0.0,0.0,0.0,116.25016,18.59,4.104882,64.416664,18.96775,4.104882,64.27987,1010.91254,1010.22186,116.25016,13.154998,4.7016335,21.517868,3.0039318,0.3261271,0.115208335,0.35758328,0.28858337,30.545649,31.607332,30.28649,31.080248,12,2006
3,25.899,27.771395,41392.066,37360.668,0.0,0.0,0.0,256.92093,18.71,4.2003827,78.75,16.936499,4.2003827,59.445923,1011.43744,1010.74445,256.92093,13.485001,5.5763564,20.011631,2.6355925,0.32521418,0.113791645,0.3567083,0.28770843,30.46211,30.68442,30.323996,30.861502,12,2006
3,26.544832,29.651787,41398.18,36000.0,0.0,0.0,0.0,186.84282,16.77,3.78779,98.833336,19.723999,3.78779,68.53649,1011.2209,1010.5296,186.84282,14.204998,5.303597,21.911898,2.547454,0.32453504,0.11349998,0.35599998,0.28700006,30.471441,31.124,30.323996,30.75942,12,2006
53,27.382332,31.49714,41405.08,32567.303,0.9,0.9,3.0,24.227695,16.46,3.6852384,88.791664,21.496918,3.6852384,72.34103,1011.10425,1010.41486,24.227695,13.650001,4.7434897,23.290174,2.6409292,0.3244092,0.11791664,0.35554162,0.2865001,30.58225,31.74275,30.330252,31.059418,12,2006
51,26.3115,30.569115,41412.754,16055.462,1.0,1.0,6.0,183.61385,7.87,1.9737401,99.833336,21.85525,1.9737401,77.78481,1010.8293,1010.1375,183.61385,11.13,4.2026563,23.170794,1.7719152,0.32445666,0.12566666,0.355,0.2860001,30.389315,29.511497,30.374002,30.734419,12,2006
51,27.538582,32.376217,41421.215,32542.947,0.1,0.1,1.0,171.63428,16.95,3.7432795,99.625,22.723999,3.7432795,76.96569,1010.04565,1009.3575,171.63428,13.139999,4.6737285,24.139166,2.1464505,0.32413253,0.12712502,0.3545417,0.28554162,30.432775,31.494833,30.315659,30.48025,1,2007
55,26.93025,31.673967,41430.547,31193.422,1.7,1.7,4.0,178.04068,13.41,2.9402466,96.625,23.196915,2.9402466,80.662544,1009.77496,1009.08545,178.04068,16.95,5.957379,24.214638,1.6470046,0.32491204,0.14545833,0.35400006,0.28499997,30.508339,31.101084,30.323996,30.942749,1,2007
53,26.828163,31.71921,41440.77,36385.375,1.9000001,1.9000001,7.0,261.62405,15.21,3.1766183,79.791664,23.032333,3.1766183,80.650955,1009.95416,1009.2641,261.62405,13.694999,4.6810145,24.084038,1.6386015,0.32754293,0.18304165,0.35400006,0.28499997,30.335526,30.057333,30.323996,30.467749,1,2007
51,26.782333,31.569086,41451.867,23603.22,1.5000001,1.5000001,8.0,182.47414,12.14,2.7615366,99.833336,23.017752,2.7615366,80.96787,1009.9458,1009.2558,182.47414,13.859998,5.0270376,24.078812,1.8212595,0.3276721,0.19045831,0.3534584,0.28499997,30.167976,29.384417,30.273994,30.065666,1,2007
63,25.22817,29.814333,41463.8,520.9598,23.699997,23.699997,22.0,357.0097,4.19,1.1051624,99.75,22.709414,1.1051624,86.4016,1010.6042,1009.91,357.0097,20.13,5.1526995,23.398752,1.0285265,0.3421179,0.35804164,0.35300004,0.29949996,29.637154,26.769835,30.157331,28.809416,1,2007
61,24.221918,26.952684,41476.56,9127.971,8.9,8.9,16.0,3.0127327,6.08,1.7408048,99.708336,19.41775,1.7408048,75.2616,1011.20844,1010.5117,3.0127327,22.32,6.0330315,20.899893,1.2565022,0.3502525,0.419875,0.35300004,0.317625,29.019875,25.530249,29.882332,27.226084,1,2007
61,24.996918,27.90096,41490.105,21944.01,4.7,4.7,8.0,21.250593,10.89,2.5006528,96.375,19.696918,2.5006528,73.04506,1012.1167,1011.4209,21.250593,15.930003,5.5934486,21.290745,1.7071679,0.35515833,0.43620834,0.35300004,0.33554164,28.663086,25.882332,29.52817,26.624,1,2007
51,25.753166,29.70283,41504.418,25760.5,0.2,0.2,2.0,113.2632,11.75,2.6179001,92.041664,21.188583,2.6179001,76.868744,1012.55414,1011.86005,113.2632,9.3,3.8826637,22.519838,1.8828716,0.35383704,0.39708328,0.35300004,0.34229168,28.59461,26.759417,29.23234,27.019835,1,2007
3,26.071915,29.691467,41519.47,36076.324,0.0,0.0,0.0,108.89829,18.72,3.9646013,86.541664,20.58233,3.9646013,73.03542,1012.8374,1012.14386,108.89829,13.514999,5.3562417,22.243849,2.0608685,0.3512325,0.360625,0.35300004,0.3420417,28.61654,27.584417,29.024,27.563583,1,2007
3,26.194834,30.341734,41535.234,37481.402,0.0,0.0,0.0,150.05444,19.49,4.1067386,91.5,21.742752,4.1067386,77.8444,1011.6541,1010.9617,150.05444,14.294999,6.1586585,23.034418,2.0132694,0.34800085,0.32183334,0.35300004,0.33958328,28.663713,28.107332,28.90317,28.028166,1,2007
51,26.830248,31.54254,41551.688,37678.254,0.2,0.2,1.0,255.52959,19.28,4.004701,76.5,22.48025,4.004701,78.35282,1011.1082,1010.4177,255.52959,13.364998,4.8034663,23.71953,1.9038253,0.34468424,0.28779164,0.35254177,0.33670834,28.764505,28.724,28.85317,28.473999,1,2007
3,26.671919,31.06077,41568.8,36761.34,0.0,0.0,0.0,108.435074,19.26,4.0838013,86.958336,21.813583,4.0838013,76.37408,1011.22076,1010.5297,108.435074,14.414998,4.7574925,23.257423,2.1029031,0.34154084,0.25758335,0.35200012,0.33366665,28.842125,28.892752,28.855257,28.780249,1,2007
3,26.071917,29.628603,41586.55,12641.477,0.0,0.0,0.0,41.922543,10.06,2.4365354,94.125,20.678167,2.4365354,73.13289,1011.79175,1011.0988,41.922543,12.044999,4.9316425,22.31265,1.7688076,0.33923957,0.23270833,0.35200012,0.33099997,28.650522,27.45108,28.848991,28.36983,1,2007
51,26.84275,31.228647,41604.914,36944.71,0.3,0.3,1.0,128.95589,20.21,4.291602,73.5,21.815668,4.291602,75.6321,1011.26654,1010.5759,128.95589,13.589999,5.062491,23.305906,2.1275346,0.3369288,0.21100003,0.35166666,0.32837507,28.734694,29.049002,28.79899,28.409418,1,2007
51,27.432333,31.96741,41623.85,36829.617,0.1,0.1,1.0,97.90707,18.82,4.043317,69.833336,22.334414,4.043317,75.042595,1010.7417,1010.05273,97.90707,12.599999,5.3909054,23.810041,2.080751,0.33440375,0.18812501,0.3514166,0.3248333,28.952171,29.753166,28.830252,29.103165,1,2007
53,27.234419,32.11006,41643.355,36194.88,1.4,1.4,4.0,109.95169,16.78,3.5884569,89.0,23.149002,3.5884569,79.37057,1011.6917,1011.00146,109.95169,15.134999,5.5998025,24.281914,1.9449081,0.33318797,0.18316667,0.35099995,0.32212502,29.088999,29.91775,28.890665,29.492746,1,2007
61,26.549002,30.605598,41663.39,26696.074,2.6000001,2.6000001,5.0,99.9935,13.93,3.2406344,84.333336,22.149,3.2406344,77.20907,1012.15424,1011.4622,99.9935,19.409998,7.57007,23.375982,1.7666004,0.3336488,0.19612502,0.35099995,0.32000008,29.034918,28.990664,28.971916,29.265665,1,2007
51,27.0115,30.556572,41683.93,37562.945,0.3,0.3,1.0,110.66249,18.89,4.2957206,34.333332,21.371916,4.2957206,72.2485,1011.6958,1011.0052,110.66249,19.875,8.369795,23.025963,2.1868541,0.33335757,0.20225002,0.3505833,0.31799996,29.040129,29.330248,28.984415,29.13442,1,2007
3,27.288582,30.468515,41704.96,38194.85,0.0,0.0,0.0,107.86016,20.68,4.887502,36.625,20.880247,4.887502,69.30984,1011.6335,1010.9434,107.86016,20.625002,9.807593,22.807281,2.487991,0.3307879,0.17979164,0.34999993,0.31525004,29.131273,29.688583,29.028158,29.298998,1,2007
2,27.076086,29.936447,41726.445,38572.26,0.0,0.0,0.0,114.59358,18.57,4.519296,27.5,20.34275,4.519296,67.92152,1011.27094,1010.58057,114.59358,20.114998,9.376795,22.395338,2.5753071,0.32872006,0.158,0.34999993,0.3126666,29.212921,29.859419,29.078165,29.459414,1,2007
3,27.486504,31.188429,41748.37,38529.547,0.0,0.0,0.0,120.963684,21.57,4.8085847,19.041666,20.761503,4.8085847,68.93595,1012.2415,1011.55176,120.963684,14.669998,6.277731,22.833227,2.7942936,0.3267579,0.1436667,0.3494583,0.3099583,29.459711,31.33858,29.138582,29.934418,1,2007
3,27.321915,30.739508,41770.953,38649.39,0.0,0.0,0.0,117.8719,21.14,4.7466884,40.666668,20.409414,4.7466884,68.123436,1013.26685,1012.5756,117.8719,16.109997,6.835114,22.552881,2.932259,0.32502457,0.13383336,0.34883335,0.30712494,29.641335,31.42608,29.251078,30.384415,1,2007
3,27.457335,30.307825,41794.266,37585.664,0.0,0.0,0.0,67.90574,19.23,4.609284,49.333332,19.544832,4.609284,64.89976,1013.2749,1012.58417,67.90574,16.14,7.4003406,22.116507,3.3960242,0.32382625,0.12862498,0.34841666,0.30458334,29.82583,31.619835,29.390665,30.719835,1,2007
3,26.744837,29.980629,41818.26,38149.76,0.0,0.0,0.0,169.16434,20.98,4.691859,86.416664,19.821917,4.691859,67.825935,1013.39594,1012.70337,169.16434,15.735001,5.8956146,22.009554,2.708488,0.32249796,0.12529166,0.34762505,0.30208337,29.97519,31.842749,29.530243,30.878172,1,2007
3,26.728167,29.429312,41842.92,38268.89,0.0,0.0,0.0,132.18434,21.51,4.9310064,60.416668,18.746918,4.9310064,64.52678,1013.5667,1012.8741,132.18434,16.515,6.540592,21.39358,3.1777225,0.32142678,0.12266668,0.3470001,0.29999992,30.082834,31.75733,29.655249,30.990664,1,2007
2,26.257334,28.340424,41868.195,38756.855,0.0,0.0,0.0,131.66357,22.54,4.9506125,18.75,17.065666,4.9506125,59.65042,1014.31665,1013.6225,131.66357,15.0599985,5.9447265,20.244595,3.1532807,0.3204929,0.12066665,0.34654176,0.29779166,30.158876,31.586502,29.782324,30.973993,1,2007
3,25.29275,26.983604,41894.05,38875.582,0.0,0.0,0.0,21.227781,22.64,4.822417,49.125,15.853168,4.822417,59.336395,1015.45,1014.75275,21.227781,14.459999,5.3973618,19.257547,3.258459,0.31952837,0.11908334,0.34600008,0.29558337,30.050232,30.340668,29.869837,30.57192,1,2007
3,24.188581,24.766945,41920.457,38809.24,0.0,0.0,0.0,103.24048,22.72,5.1712685,42.666668,13.742749,5.1712685,53.277283,1015.25415,1014.5544,103.24048,16.649998,7.4299245,17.611677,2.5617743,0.31870666,0.117791705,0.34545824,0.2939584,29.930649,29.826082,29.88442,30.123999,1,2007
3,23.9615,24.920938,41947.375,38834.97,0.0,0.0,0.0,119.432465,21.09,4.612187,71.958336,14.696915,4.612187,58.603714,1015.8291,1015.1286,119.432465,14.954999,6.4372516,18.069933,2.7530699,0.3177488,0.11662497,0.3446666,0.29249993,29.840273,29.557327,29.87192,29.82608,1,2007
3,24.453165,25.342789,41974.76,37931.125,0.0,0.0,0.0,64.8984,21.77,4.876541,44.916668,14.419833,4.876541,56.59355,1015.8,1015.1006,64.8984,16.44,7.0141945,18.145987,2.9219317,0.31694457,0.11570833,0.34412494,0.2908333,29.82119,29.886497,29.836494,29.746918,1,2007
2,24.148996,25.093401,42002.598,39071.715,0.0,0.0,0.0,117.12129,22.65,4.840716,16.125,13.978166,4.840716,55.969418,1015.6541,1014.95404,117.12129,14.504998,5.7022686,17.795698,2.8986592,0.31621623,0.11475002,0.34358335,0.28954166,29.792084,29.76983,29.80316,29.7615,1,2007
3,24.961502,25.722178,42030.836,37277.426,0.0,0.0,0.0,48.468323,21.26,4.881298,32.791668,14.305249,4.881298,54.078762,1015.41254,1014.71454,48.468323,16.544998,6.961069,18.243818,2.9837055,0.31553966,0.11420833,0.34299996,0.28850004,29.781542,29.80942,29.786493,29.755249,2,2007
2,24.71358,26.256178,42059.45,38864.875,0.0,0.0,0.0,150.25525,22.18,4.7895555,16.541666,15.896915,4.7895555,61.82938,1014.84595,1014.14777,150.25525,15.21,6.3071885,19.07661,2.8860261,0.31494424,0.11354164,0.34254166,0.28745842,29.806715,30.157333,29.761496,29.844831,2,2007
3,25.076082,27.364578,42088.406,38367.21,0.0,0.0,0.0,133.3886,20.68,4.5395584,44.083332,17.95733,4.5395584,68.000244,1013.44586,1012.74945,133.3886,15.81,6.593282,20.361921,2.716103,0.3143179,0.11329165,0.342,0.28641677,29.838793,30.20317,29.761496,29.98233,2,2007
3,25.646914,27.399446,42117.67,38602.64,0.0,0.0,0.0,115.58287,19.36,4.554098,29.583334,17.632332,4.554098,63.786358,1013.4375,1012.74243,115.58287,18.644999,8.277455,20.327513,2.8515227,0.31379923,0.11304165,0.34158337,0.2854583,29.865875,30.186502,29.773993,30.073997,2,2007
3,25.67608,26.907324,42147.207,39193.508,0.0,0.0,0.0,125.22755,21.68,5.2692842,36.875,16.244831,5.2692842,58.459904,1013.43744,1012.74243,125.22755,18.210001,8.921256,19.526903,3.272111,0.31315178,0.11254167,0.34100005,0.28454164,29.90071,30.488585,29.780241,30.117746,2,2007
2,26.353167,27.64329,42176.992,38834.52,0.0,0.0,0.0,124.86694,23.25,5.71662,23.125,16.923998,5.71662,58.466595,1013.9041,1013.2105,124.86694,21.269999,10.7058,20.159262,3.3568864,0.3126146,0.11233333,0.34054175,0.28362498,30.057732,31.303167,29.821915,30.451088,2,2007
3,27.144835,28.764791,42206.992,39238.793,0.0,0.0,0.0,115.307945,22.66,5.596091,33.833332,16.899,5.596091,55.824814,1013.48737,1012.79584,115.307945,19.05,8.357133,20.408592,3.5547369,0.31204072,0.11158335,0.34000003,0.283,30.235483,31.965666,29.8865,30.85525,2,2007
3,27.446915,29.227663,42237.168,39260.58,0.0,0.0,0.0,110.45946,20.48,5.134011,15.375,17.265669,5.134011,55.57433,1013.22485,1012.53424,110.45946,18.210001,7.9596252,20.72443,3.2576203,0.3115,0.111500025,0.33949986,0.28216672,30.424858,32.22192,29.992746,31.307335,2,2007
3,27.538584,30.132935,42267.496,39184.61,0.0,0.0,0.0,121.933426,22.34,5.448476,50.0,19.278168,5.448476,63.176563,1012.29596,1011.60596,121.933426,21.09,9.146216,21.94098,3.3943803,0.31099716,0.11133336,0.33899987,0.28154173,30.613045,32.803165,30.105255,31.623993,2,2007
3,27.836496,30.508224,42297.957,38813.81,0.0,0.0,0.0,116.7207,21.0,5.27815,48.208332,20.182333,5.27815,64.66497,1012.1375,1011.4485,116.7207,23.220001,10.741985,22.561472,2.7947178,0.31052554,0.11179166,0.33845827,0.28100002,30.768938,32.70525,30.251076,31.899002,2,2007
51,27.449,30.324057,42328.793,39125.336,0.2,0.2,2.0,120.38251,19.36,4.6885805,20.666666,20.165667,4.6885805,65.9233,1012.3042,1011.6142,120.38251,19.065,8.483027,22.418127,2.6200645,0.31019846,0.113583356,0.33799994,0.28041673,30.840334,32.40733,30.3865,31.873999,2,2007
2,26.75942,28.872164,42360.11,39538.945,0.0,0.0,0.0,133.85205,23.57,5.7095385,25.375,18.844833,5.7095385,64.28838,1011.9165,1011.2253,133.85205,23.864996,10.912537,21.41688,3.01683,0.30975166,0.11316666,0.3375416,0.28000006,30.8365,31.99275,30.486498,31.651083,2,2007
3,26.642748,28.532148,42391.867,39558.84,0.0,0.0,0.0,134.946,24.34,5.8527675,43.041668,18.498999,5.8527675,63.706635,1012.7625,1012.07025,134.946,24.614998,11.552985,21.182734,3.2065983,0.30915755,0.11200001,0.33699992,0.2794166,30.812706,31.694834,30.53649,31.465668,2,2007
0,26.75942,28.948456,42424.035,39678.5,0.0,0.0,0.0,135.17142,24.31,5.779045,2.1666667,18.89275,5.779045,65.614136,1012.42505,1011.7331,135.17142,24.06,10.909625,21.495125,3.2872453,0.30870792,0.11154169,0.33654165,0.27899995,30.820333,31.694838,30.582336,31.344833,2,2007
3,26.367752,28.963934,42456.58,39495.625,0.0,0.0,0.0,141.98694,23.61,5.414344,30.041666,19.726084,5.414344,69.43693,1010.9248,1010.2334,141.98694,23.279999,10.544547,21.83474,2.668533,0.30820718,0.11145836,0.336,0.27849996,30.828087,31.519835,30.619837,31.311495,2,2007
3,26.7115,29.845163,42489.47,39512.855,0.0,0.0,0.0,142.35031,21.81,5.0304747,32.791668,20.73025,5.0304747,72.59841,1010.36255,1009.6722,142.35031,22.230001,9.884946,22.599752,2.8726606,0.30782634,0.11137503,0.33562502,0.2779999,30.848795,31.63442,30.634417,31.321915,2,2007
3,26.817749,30.160948,42522.676,39426.66,0.0,0.0,0.0,138.68913,22.12,5.0686336,35.958332,20.763582,5.0686336,72.60471,1010.23755,1009.54736,138.68913,21.149998,8.790613,22.674484,2.932259,0.30735588,0.11133336,0.335,0.27791658,30.945747,32.224,30.669838,31.465668,2,2007
51,27.132334,30.547071,42556.16,39441.71,0.2,0.2,1.0,146.4387,20.94,4.863874,58.75,21.199001,4.863874,72.14471,1010.2292,1009.53973,146.4387,20.984999,9.355397,23.011835,2.612564,0.30722758,0.11225003,0.335,0.27699998,31.057356,32.384415,30.73025,31.736502,2,2007
3,27.22608,30.729677,42589.9,39233.953,0.0,0.0,0.0,145.10559,19.19,4.5782003,66.166664,21.70942,4.5782003,74.211334,1010.4041,1009.71484,145.10559,20.669998,10.233283,23.377996,2.9014003,0.30697334,0.11333334,0.3345417,0.27699998,31.056168,31.934418,30.780241,31.70942,2,2007
51,28.063583,31.997755,42623.85,38706.99,0.4,0.4,2.0,130.52911,20.77,4.9199934,76.416664,22.553167,4.9199934,74.10039,1010.63324,1009.946,130.52911,24.135,10.807883,24.179909,2.7362752,0.30668837,0.11483333,0.33400008,0.27699998,31.177086,32.663586,30.832336,31.86358,2,2007
51,27.834421,31.549261,42658.0,39588.84,0.3,0.3,2.0,128.32784,19.7,4.69317,32.791668,22.490667,4.69317,74.3037,1009.59576,1008.90845,128.32784,24.195,11.575909,24.04773,2.4143538,0.3069013,0.12000001,0.33400008,0.27629167,31.1825,32.105244,30.884417,31.896917,2,2007
2,27.901087,31.293198,42692.305,39387.9,0.0,0.0,0.0,135.69019,21.84,5.214382,26.708334,21.532333,5.214382,70.91708,1009.37915,1008.6921,135.69019,23.22,10.941451,23.491034,3.0113528,0.3065437,0.11962498,0.33362508,0.276,31.198105,32.253166,30.928171,31.771917,2,2007
3,27.884413,31.03157,42726.742,40046.215,0.0,0.0,0.0,137.6253,23.98,5.741106,37.208332,20.538584,5.741106,67.90739,1009.6125,1008.9251,137.6253,21.419996,10.053832,22.880165,3.5624127,0.30594206,0.117458336,0.33300006,0.276,31.302315,32.880253,30.961502,31.944834,2,2007
51,28.021917,31.348673,42761.28,40279.008,0.2,0.2,1.0,140.12323,23.29,5.5419803,18.458334,20.807331,5.5419803,66.9744,1008.74585,1008.0594,140.12323,22.275,9.481607,23.03121,3.132541,0.30572617,0.115500025,0.33300006,0.27562502,31.472647,33.41983,31.034407,32.326084,2,2007
3,27.888582,31.30523,42795.89,39637.473,0.0,0.0,0.0,134.10953,22.5,5.268285,75.125,20.853165,5.268285,67.71662,1009.4292,1008.742,134.10953,20.474997,8.674343,23.031303,2.8986378,0.30529633,0.11637497,0.3324999,0.27500007,31.563227,33.28442,31.115671,32.524,2,2007
3,28.25733,31.495293,42830.543,40090.43,0.0,0.0,0.0,125.630684,21.41,5.1932855,53.416668,20.801083,5.1932855,66.12258,1009.1209,1008.43463,125.630684,20.67,9.235706,23.114408,2.9147294,0.30489835,0.11583332,0.3319999,0.27500007,31.656334,33.382336,31.199003,32.649002,2,2007
